OrderID,CustomerID,OrderDate,ShipDate,DeliveryStatus,City,Amount,Category
ORD00593,CUST7367,2024-04-05,2024-04-09,Delivered,Hyderabad,863.71,Grocery
ORD00594,CUST1431,2024-04-06,2024-04-08,Delayed,Bengaluru,2797.19,Grocery
ORD00595,CUST3999,2024-04-23,2024-05-02,Delivered,Mumbai,1605.53,Fashion
ORD00596,CUST7962,2024-04-23,2024-05-01,Delivered,Chennai,2273.25,Electronics
ORD00597,CUST8812,2024-04-22,2024-04-30,Delivered,Chennai,2354.24,Electronics
ORD00598,CUST5162,2024-04-18,2024-04-28,Delivered,Mumbai,1252.06,Fashion
ORD00599,CUST5191,2024-04-23,2024-04-27,Delayed,Mumbai,3224.78,Electronics
ORD00600,CUST3980,2024-04-27,2024-04-29,Delivered,Delhi,2160.64,Grocery
ORD00601,CUST2471,2024-04-26,2024-04-27,Delivered,Bengaluru,925.9,Fashion
ORD00602,CUST5504,2024-04-26,2024-05-04,Delayed,Delhi,4274.93,Electronics
ORD00603,CUST3554,2024-04-08,2024-04-09,Delivered,Chennai,3486.85,Electronics
ORD00604,CUST3015,2024-04-23,2024-04-25,Delivered,Mumbai,3143.63,Electronics
ORD00605,CUST9508,2024-04-09,2024-04-17,Cancelled,Chennai,1451.83,Electronics
ORD00606,CUST4808,2024-04-03,2024-04-13,Delivered,Mumbai,1224.39,Electronics
ORD00607,CUST4552,2024-04-25,2024-05-05,Delivered,Mumbai,1127.89,Fashion
ORD00608,CUST3021,2024-04-24,2024-04-30,Delivered,Bengaluru,3163.04,Electronics
ORD00609,CUST2268,2024-04-20,2024-04-25,Delivered,Bengaluru,518.83,Fashion
ORD00610,CUST9223,2024-04-16,2024-04-22,Delivered,Hyderabad,501.51,Electronics
ORD00611,CUST8345,2024-04-29,2024-05-01,Delivered,Chennai,783.79,Grocery
ORD00612,CUST8477,2024-04-18,2024-04-25,Delivered,Mumbai,2715.16,Fashion
ORD00613,CUST3899,2024-04-22,2024-04-24,Delayed,Chennai,2202.35,Fashion
ORD00614,CUST7410,2024-04-14,2024-04-22,Cancelled,Hyderabad,4772.76,Grocery
ORD00615,CUST7219,2024-04-02,2024-04-04,Cancelled,Chennai,4054.43,Electronics
ORD00616,CUST4295,2024-04-12,2024-04-14,Delivered,Hyderabad,893.87,Electronics
ORD00617,CUST4192,2024-04-07,2024-04-16,Delivered,Bengaluru,924.03,Electronics
ORD00618,CUST1666,2024-04-05,2024-04-11,Delivered,Hyderabad,4317.64,Electronics
ORD00619,CUST9219,2024-04-07,2024-04-11,Delivered,Mumbai,3617.18,Fashion
ORD00620,CUST4028,2024-04-01,2024-04-03,Delivered,Delhi,3324.51,Fashion
ORD00621,CUST3066,2024-05-01,2024-05-04,Delivered,Chennai,2952.42,Fashion
ORD00622,CUST6833,2024-04-01,2024-04-02,Delivered,Delhi,4902.99,Grocery
ORD00623,CUST5022,2024-04-16,2024-04-19,Delivered,Chennai,3543.16,Fashion
ORD00624,CUST4621,2024-04-13,2024-04-18,Delayed,Delhi,4340.97,Electronics
ORD00625,CUST4011,2024-05-01,2024-05-08,Delivered,Delhi,4859.28,Grocery
ORD00626,CUST3758,2024-04-10,2024-04-12,Delivered,Bengaluru,1444.64,Grocery
ORD00627,CUST7331,2024-04-11,2024-04-21,Delivered,Chennai,2594.02,Fashion
ORD00628,CUST8386,2024-04-26,2024-04-27,Delivered,Mumbai,3172.76,Grocery
ORD00629,CUST1631,2024-04-26,2024-05-03,Cancelled,Delhi,4379.18,Grocery
ORD00630,CUST2671,2024-04-17,2024-04-21,Delivered,Delhi,4969.08,Electronics
ORD00631,CUST4617,2024-04-04,2024-04-06,Delayed,Delhi,3225.69,Electronics
ORD00632,CUST2791,2024-04-17,2024-04-20,Cancelled,Chennai,4626.08,Fashion
ORD00633,CUST1362,2024-04-18,2024-04-23,Delivered,Bengaluru,4388.08,Fashion
ORD00634,CUST3892,2024-04-25,2024-05-02,Cancelled,Bengaluru,1531.73,Grocery
ORD00635,CUST5590,2024-04-03,2024-04-08,Delivered,Delhi,4952.16,Electronics
ORD00636,CUST5684,2024-04-05,2024-04-13,Delivered,Bengaluru,2170.02,Fashion
ORD00637,CUST6140,2024-04-08,2024-04-14,Delivered,Mumbai,1234.53,Fashion
ORD00638,CUST8104,2024-04-13,2024-04-20,Delayed,Mumbai,4577.44,Electronics
ORD00639,CUST5051,2024-04-16,2024-04-21,Delivered,Delhi,3796.34,Fashion
ORD00640,CUST8503,2024-04-17,2024-04-27,Delayed,Delhi,3489.97,Grocery
ORD00641,CUST2545,2024-04-03,2024-04-06,Delivered,Mumbai,3521.94,Grocery
ORD00642,CUST7341,2024-04-22,2024-04-25,Delivered,Mumbai,2993.8,Electronics
ORD00643,CUST5866,2024-04-30,2024-05-10,Delivered,Chennai,3051.43,Grocery
ORD00644,CUST2352,2024-04-29,2024-04-30,Delivered,Hyderabad,4891.81,Grocery
ORD00645,CUST1353,2024-04-01,2024-04-07,Delivered,Chennai,3096.62,Electronics
ORD00646,CUST2192,2024-04-28,2024-05-05,Delivered,Bengaluru,4992.45,Fashion
ORD00647,CUST7657,2024-04-24,2024-04-25,Delivered,Delhi,3491.04,Grocery
ORD00648,CUST2897,2024-04-27,2024-05-06,Delivered,Bengaluru,4887.34,Electronics
ORD00649,CUST9365,2024-04-26,2024-05-04,Delivered,Hyderabad,4541.18,Fashion
ORD00650,CUST6155,2024-04-19,2024-04-26,Delivered,Delhi,2331.25,Fashion
ORD00651,CUST2647,2024-04-16,2024-04-18,Delayed,Chennai,3501.03,Grocery
ORD00652,CUST9469,2024-05-01,2024-05-05,Delivered,Chennai,4080.48,Fashion
ORD00653,CUST5778,2024-04-29,2024-04-30,Delivered,Hyderabad,2294.96,Grocery
ORD00654,CUST9534,2024-04-25,2024-04-28,Delayed,Hyderabad,1432.6,Fashion
ORD00655,CUST1953,2024-04-01,2024-04-08,Delayed,Mumbai,1722.71,Grocery
ORD00656,CUST1001,2024-04-22,2024-04-25,Delivered,Delhi,4994.24,Electronics
ORD00657,CUST9089,2024-04-26,2024-04-29,Delivered,Bengaluru,2307.1,Grocery
ORD00658,CUST7191,2024-04-06,2024-04-15,Delivered,Delhi,1980.8,Grocery
ORD00659,CUST9075,2024-04-11,2024-04-16,Delayed,Bengaluru,1331.82,Fashion
ORD00660,CUST5844,2024-04-29,2024-05-08,Delayed,Bengaluru,515.79,Fashion
ORD00661,CUST2939,2024-04-19,2024-04-24,Delivered,Mumbai,2093.37,Grocery
ORD00662,CUST4185,2024-04-02,2024-04-07,Delivered,Bengaluru,977.99,Fashion
ORD00663,CUST4345,2024-04-27,2024-04-29,Delivered,Hyderabad,3438.83,Electronics
ORD00664,CUST5977,2024-04-22,2024-04-26,Delayed,Chennai,4541.74,Grocery
ORD00665,CUST5537,2024-05-01,2024-05-03,Delayed,Bengaluru,2171.53,Electronics
ORD00666,CUST1418,2024-04-14,2024-04-24,Delivered,Chennai,2703.86,Grocery
ORD00667,CUST8476,2024-04-06,2024-04-12,Delivered,Delhi,4562.53,Electronics
ORD00668,CUST3660,2024-04-16,2024-04-21,Delivered,Bengaluru,4102.15,Fashion
ORD00669,CUST1530,2024-04-12,2024-04-21,Delayed,Delhi,4027.18,Electronics
ORD00670,CUST8045,2024-04-13,2024-04-19,Delivered,Chennai,2700.22,Electronics
ORD00671,CUST5658,2024-04-06,2024-04-16,Cancelled,Delhi,3474.58,Fashion
ORD00672,CUST8514,2024-04-15,2024-04-21,Delayed,Chennai,3760.15,Electronics
ORD00673,CUST9292,2024-04-10,2024-04-11,Delivered,Mumbai,3640.39,Fashion
ORD00674,CUST7134,2024-04-04,2024-04-06,Delivered,Mumbai,3968.79,Grocery
ORD00675,CUST5201,2024-04-18,2024-04-27,Delivered,Delhi,637.32,Grocery
ORD00676,CUST8220,2024-04-27,2024-04-28,Delivered,Chennai,4066.62,Electronics
ORD00677,CUST7873,2024-04-15,2024-04-22,Delivered,Mumbai,1922.9,Electronics
ORD00678,CUST5401,2024-04-11,2024-04-15,Delivered,Chennai,2491.27,Grocery
ORD00679,CUST8048,2024-04-15,2024-04-19,Delivered,Delhi,2596.67,Fashion
ORD00680,CUST4230,2024-04-25,2024-04-27,Delivered,Hyderabad,4440.78,Grocery
ORD00681,CUST6229,2024-04-18,2024-04-22,Delivered,Delhi,1074.58,Electronics
ORD00682,CUST7767,2024-04-09,2024-04-16,Delivered,Chennai,2721.89,Fashion
ORD00683,CUST3856,2024-04-29,2024-05-09,Delivered,Delhi,4520.38,Grocery
ORD00684,CUST2652,2024-04-30,2024-05-06,Cancelled,Mumbai,4812.15,Grocery
ORD00685,CUST4299,2024-04-02,2024-04-05,Cancelled,Delhi,1894.87,Grocery
ORD00686,CUST8038,2024-04-23,2024-04-25,Cancelled,Mumbai,4817.39,Electronics
ORD00687,CUST9533,2024-04-11,2024-04-12,Delayed,Hyderabad,3538.02,Electronics
ORD00688,CUST8515,2024-04-06,2024-04-10,Delivered,Hyderabad,3876.37,Fashion
ORD00689,CUST7332,2024-04-18,2024-04-27,Delivered,Mumbai,2412.52,Fashion
ORD00690,CUST6036,2024-04-02,2024-04-09,Delivered,Hyderabad,1352.2,Fashion
ORD00691,CUST9954,2024-04-01,2024-04-04,Cancelled,Hyderabad,3642.48,Electronics
ORD00692,CUST3278,2024-04-12,2024-04-15,Delayed,Delhi,2532.11,Grocery
ORD00693,CUST9603,2024-04-03,2024-04-07,Delayed,Bengaluru,4039.8,Electronics
ORD00694,CUST4973,2024-04-03,2024-04-09,Delivered,Bengaluru,2081.96,Fashion
ORD00695,CUST3829,2024-04-25,2024-05-05,Delivered,Delhi,3897.19,Electronics
ORD00696,CUST1733,2024-04-05,2024-04-14,Delivered,Delhi,3356.94,Grocery
ORD00697,CUST1727,2024-04-11,2024-04-15,Delivered,Hyderabad,1942.21,Electronics
ORD00698,CUST8564,2024-04-06,2024-04-13,Delivered,Chennai,585.51,Grocery
ORD00699,CUST9064,2024-04-02,2024-04-09,Delivered,Mumbai,3025.95,Electronics
ORD00700,CUST8435,2024-04-12,2024-04-14,Delivered,Bengaluru,2126.96,Grocery
ORD00701,CUST7304,2024-04-22,2024-04-26,Delivered,Mumbai,1912.44,Electronics
ORD00702,CUST8177,2024-04-17,2024-04-24,Delivered,Bengaluru,643.96,Electronics
ORD00703,CUST4694,2024-04-16,2024-04-22,Delivered,Mumbai,4965.48,Fashion
ORD00704,CUST8290,2024-04-23,2024-04-24,Delivered,Chennai,3143.85,Electronics
ORD00705,CUST9999,2024-05-01,2024-05-08,Delivered,Chennai,4156.43,Electronics
ORD00706,CUST9834,2024-04-09,2024-04-18,Delivered,Hyderabad,2454.65,Fashion
ORD00707,CUST5343,2024-04-29,2024-05-02,Delayed,Mumbai,1017.72,Grocery
ORD00708,CUST3537,2024-04-17,2024-04-19,Delivered,Mumbai,4696.94,Electronics
ORD00709,CUST3142,2024-04-07,2024-04-11,Delivered,Mumbai,1271.53,Electronics
ORD00710,CUST3767,2024-04-11,2024-04-12,Cancelled,Delhi,2623.63,Grocery
ORD00711,CUST2207,2024-04-14,2024-04-15,Delayed,Bengaluru,1661.65,Electronics
ORD00712,CUST6737,2024-04-14,2024-04-17,Delivered,Delhi,540.12,Grocery
ORD00713,CUST3479,2024-04-09,2024-04-16,Delayed,Mumbai,2912.22,Electronics
ORD00714,CUST3608,2024-04-10,2024-04-14,Delivered,Mumbai,2162.37,Grocery
ORD00715,CUST5387,2024-04-26,2024-05-04,Delivered,Mumbai,507.26,Fashion
ORD00716,CUST3022,2024-04-23,2024-04-24,Delivered,Delhi,1607.84,Electronics
ORD00717,CUST7890,2024-04-10,2024-04-11,Delivered,Delhi,2975.32,Electronics
ORD00718,CUST7737,2024-04-21,2024-04-23,Delivered,Bengaluru,3340.34,Fashion
ORD00719,CUST1478,2024-04-10,2024-04-13,Delivered,Chennai,2652.52,Grocery
ORD00720,CUST6327,2024-04-11,2024-04-15,Delivered,Mumbai,1925.25,Fashion
ORD00721,CUST5803,2024-04-25,2024-04-29,Delivered,Mumbai,3819.85,Grocery
ORD00722,CUST3145,2024-05-01,2024-05-02,Delivered,Chennai,1392.15,Electronics
ORD00723,CUST3642,2024-04-04,2024-04-07,Delivered,Mumbai,4327.42,Grocery
ORD00724,CUST7134,2024-04-01,2024-04-05,Delivered,Delhi,2100.14,Grocery
ORD00725,CUST8957,2024-04-28,2024-05-08,Delivered,Mumbai,3544.07,Grocery
ORD00726,CUST3276,2024-04-24,2024-04-30,Delayed,Bengaluru,3828.77,Fashion
ORD00727,CUST5840,2024-04-08,2024-04-14,Delivered,Delhi,4820.83,Fashion
ORD00728,CUST6570,2024-04-15,2024-04-21,Delivered,Bengaluru,2990.0,Grocery
ORD00729,CUST1495,2024-04-22,2024-04-29,Delivered,Hyderabad,1861.62,Fashion
ORD00730,CUST4705,2024-04-22,2024-04-29,Cancelled,Chennai,4756.27,Grocery
ORD00731,CUST7114,2024-04-14,2024-04-24,Delayed,Mumbai,1857.21,Grocery
ORD00732,CUST2464,2024-05-01,2024-05-09,Delayed,Chennai,2883.09,Electronics
ORD00733,CUST6882,2024-04-03,2024-04-10,Delivered,Chennai,3512.47,Grocery
ORD00734,CUST1018,2024-04-10,2024-04-20,Delivered,Hyderabad,3051.53,Electronics
ORD00735,CUST4051,2024-04-21,2024-04-23,Delivered,Bengaluru,2780.65,Grocery
ORD00736,CUST8092,2024-04-29,2024-05-04,Cancelled,Mumbai,4377.27,Grocery
ORD00737,CUST6990,2024-04-22,2024-04-27,Delivered,Delhi,4847.6,Fashion
ORD00738,CUST8747,2024-04-10,2024-04-17,Delivered,Chennai,1987.86,Electronics
ORD00739,CUST5751,2024-04-22,2024-04-23,Delayed,Delhi,1677.23,Grocery
ORD00740,CUST2189,2024-04-28,2024-05-06,Cancelled,Mumbai,2689.5,Grocery
ORD00741,CUST3254,2024-04-16,2024-04-25,Cancelled,Hyderabad,3451.24,Grocery
ORD00742,CUST3089,2024-04-14,2024-04-24,Delivered,Mumbai,4308.86,Electronics
ORD00743,CUST8735,2024-04-09,2024-04-16,Delivered,Chennai,2681.45,Fashion
ORD00744,CUST8974,2024-04-04,2024-04-08,Cancelled,Chennai,3357.41,Fashion
ORD00745,CUST8940,2024-04-01,2024-04-05,Delivered,Delhi,2342.45,Grocery
ORD00746,CUST1846,2024-04-06,2024-04-14,Delivered,Bengaluru,1731.22,Fashion
ORD00747,CUST9135,2024-04-16,2024-04-23,Delivered,Bengaluru,1056.71,Grocery
ORD00748,CUST5719,2024-04-11,2024-04-13,Delivered,Chennai,4127.98,Electronics
ORD00749,CUST3210,2024-04-07,2024-04-09,Delivered,Chennai,2894.17,Electronics
ORD00750,CUST3126,2024-04-08,2024-04-10,Delivered,Mumbai,2243.38,Grocery
ORD00751,CUST4964,2024-04-24,2024-05-02,Delivered,Chennai,3097.33,Fashion
ORD00752,CUST3142,2024-04-17,2024-04-24,Delivered,Bengaluru,4167.9,Electronics
ORD00753,CUST3271,2024-04-30,2024-05-10,Delivered,Delhi,3160.31,Grocery
ORD00754,CUST1199,2024-04-04,2024-04-05,Delivered,Mumbai,2450.34,Electronics
ORD00755,CUST2747,2024-04-05,2024-04-12,Delayed,Bengaluru,2443.17,Grocery
ORD00756,CUST5039,2024-04-28,2024-05-05,Delivered,Bengaluru,3472.33,Grocery
ORD00757,CUST2679,2024-04-13,2024-04-21,Delivered,Mumbai,1126.96,Grocery
ORD00758,CUST8279,2024-04-10,2024-04-20,Delivered,Bengaluru,1708.64,Grocery
ORD00759,CUST3117,2024-04-03,2024-04-06,Cancelled,Delhi,1571.62,Electronics
ORD00760,CUST2459,2024-04-13,2024-04-14,Delivered,Bengaluru,3070.91,Grocery
ORD00761,CUST4180,2024-05-01,2024-05-02,Delivered,Mumbai,1158.22,Electronics
ORD00762,CUST5581,2024-04-05,2024-04-15,Delayed,Bengaluru,3165.99,Electronics
ORD00763,CUST6418,2024-04-28,2024-05-05,Delivered,Hyderabad,1939.5,Fashion
ORD00764,CUST3252,2024-05-01,2024-05-06,Delivered,Mumbai,3253.68,Grocery
ORD00765,CUST6322,2024-04-30,2024-05-01,Delayed,Bengaluru,674.25,Electronics
ORD00766,CUST5785,2024-04-09,2024-04-18,Delivered,Bengaluru,4304.2,Fashion
ORD00767,CUST8468,2024-04-04,2024-04-09,Delivered,Hyderabad,1196.72,Electronics
ORD00768,CUST2997,2024-04-21,2024-04-30,Delivered,Mumbai,4458.7,Grocery
ORD00769,CUST8923,2024-04-08,2024-04-15,Delivered,Delhi,1965.58,Grocery
ORD00770,CUST7731,2024-04-27,2024-05-06,Cancelled,Bengaluru,944.52,Fashion
ORD00771,CUST9351,2024-04-17,2024-04-18,Delivered,Bengaluru,4102.75,Electronics
ORD00772,CUST3857,2024-04-16,2024-04-21,Delayed,Mumbai,3808.37,Fashion
ORD00773,CUST7122,2024-04-05,2024-04-09,Delivered,Hyderabad,943.5,Electronics
ORD00774,CUST1939,2024-04-08,2024-04-09,Delivered,Mumbai,2004.83,Fashion
ORD00775,CUST6075,2024-04-27,2024-05-03,Delivered,Bengaluru,4765.37,Fashion
ORD00776,CUST9113,2024-04-03,2024-04-08,Cancelled,Mumbai,1991.35,Electronics
ORD00777,CUST1070,2024-04-14,2024-04-19,Delayed,Hyderabad,1458.4,Electronics
ORD00778,CUST8133,2024-04-10,2024-04-19,Delivered,Hyderabad,1304.85,Grocery
ORD00779,CUST9436,2024-04-09,2024-04-11,Delayed,Mumbai,1661.68,Electronics
ORD00780,CUST3745,2024-04-03,2024-04-09,Delayed,Hyderabad,815.28,Electronics
ORD00781,CUST3665,2024-04-05,2024-04-14,Delivered,Bengaluru,1078.85,Grocery
ORD00782,CUST9522,2024-04-30,2024-05-01,Delivered,Hyderabad,2277.34,Fashion
ORD00783,CUST6132,2024-04-03,2024-04-11,Delivered,Chennai,3465.38,Electronics
ORD00784,CUST9253,2024-04-20,2024-04-24,Delivered,Delhi,3939.77,Grocery
ORD00785,CUST7573,2024-04-08,2024-04-14,Delivered,Delhi,3574.95,Fashion
ORD00786,CUST3671,2024-04-12,2024-04-15,Delayed,Chennai,1055.83,Fashion
ORD00787,CUST4272,2024-04-06,2024-04-12,Delivered,Chennai,1817.97,Grocery
ORD00788,CUST5562,2024-04-03,2024-04-13,Delivered,Bengaluru,4651.54,Grocery
ORD00789,CUST2055,2024-04-24,2024-04-26,Delivered,Delhi,4444.99,Grocery
ORD00790,CUST3040,2024-04-06,2024-04-07,Delivered,Bengaluru,2161.91,Fashion
ORD00791,CUST4154,2024-04-30,2024-05-02,Delivered,Hyderabad,1282.06,Electronics
ORD00792,CUST9697,2024-04-01,2024-04-07,Delayed,Mumbai,2985.58,Grocery
ORD00793,CUST8590,2024-04-12,2024-04-22,Delivered,Chennai,4357.29,Grocery
ORD00794,CUST1644,2024-04-04,2024-04-12,Delivered,Mumbai,3920.23,Electronics
ORD00795,CUST7812,2024-04-08,2024-04-17,Delivered,Chennai,3121.12,Electronics
ORD00796,CUST4319,2024-04-10,2024-04-11,Delivered,Chennai,2807.67,Fashion
ORD00797,CUST3086,2024-04-15,2024-04-20,Delivered,Hyderabad,4051.25,Fashion
ORD00798,CUST6979,2024-04-11,2024-04-19,Delivered,Mumbai,2056.18,Fashion
ORD00799,CUST2584,2024-04-07,2024-04-08,Delivered,Delhi,2573.52,Electronics
ORD00800,CUST9687,2024-04-05,2024-04-08,Cancelled,Chennai,3016.98,Grocery
ORD00801,CUST9831,2024-04-20,2024-04-22,Delivered,Chennai,2669.55,Grocery
ORD00802,CUST4673,2024-04-19,2024-04-20,Delayed,Chennai,1140.23,Grocery
ORD00803,CUST2356,2024-04-17,2024-04-20,Delivered,Delhi,2333.02,Grocery
ORD00804,CUST6522,2024-04-24,2024-05-03,Cancelled,Bengaluru,2147.68,Grocery
ORD00805,CUST8083,2024-04-29,2024-05-05,Delivered,Hyderabad,2600.93,Grocery
ORD00806,CUST8459,2024-04-18,2024-04-22,Delivered,Delhi,1640.84,Grocery
ORD00807,CUST4335,2024-04-09,2024-04-15,Delivered,Delhi,1738.55,Electronics
ORD00808,CUST4314,2024-04-30,2024-05-03,Delivered,Bengaluru,4127.7,Grocery
ORD00809,CUST9514,2024-04-04,2024-04-13,Delayed,Hyderabad,1225.31,Grocery
ORD00810,CUST8309,2024-04-01,2024-04-02,Delivered,Hyderabad,1601.84,Fashion
ORD00811,CUST9788,2024-04-19,2024-04-22,Delivered,Bengaluru,1381.54,Fashion
ORD00812,CUST1878,2024-04-07,2024-04-10,Delivered,Delhi,4033.24,Grocery
ORD00813,CUST3098,2024-04-08,2024-04-10,Cancelled,Bengaluru,4157.35,Grocery
ORD00814,CUST3381,2024-04-16,2024-04-21,Delivered,Bengaluru,4401.53,Fashion
ORD00815,CUST7777,2024-04-06,2024-04-14,Delivered,Bengaluru,1087.01,Electronics
ORD00816,CUST8195,2024-04-22,2024-04-30,Delivered,Delhi,2095.1,Electronics
ORD00817,CUST1035,2024-04-30,2024-05-01,Delivered,Chennai,1651.61,Electronics
ORD00818,CUST6345,2024-04-07,2024-04-09,Delivered,Bengaluru,2835.75,Grocery
ORD00819,CUST6756,2024-05-01,2024-05-06,Delayed,Bengaluru,2793.0,Grocery
ORD00820,CUST7189,2024-04-25,2024-04-29,Delayed,Delhi,4921.79,Grocery
ORD00821,CUST4400,2024-04-12,2024-04-19,Delivered,Bengaluru,3312.71,Fashion
ORD00822,CUST2969,2024-04-04,2024-04-09,Delivered,Hyderabad,1600.16,Electronics
ORD00823,CUST9726,2024-04-03,2024-04-13,Delayed,Bengaluru,1708.47,Grocery
ORD00824,CUST3152,2024-04-09,2024-04-13,Delivered,Bengaluru,4619.7,Electronics
ORD00825,CUST7010,2024-04-07,2024-04-12,Delayed,Delhi,1532.75,Grocery
ORD00826,CUST9087,2024-04-06,2024-04-16,Delayed,Mumbai,2292.26,Grocery
ORD00827,CUST3932,2024-04-20,2024-04-22,Delivered,Mumbai,2097.73,Fashion
ORD00828,CUST9868,2024-04-29,2024-05-04,Delivered,Mumbai,1805.48,Electronics
ORD00829,CUST3516,2024-04-29,2024-05-04,Delivered,Mumbai,2272.3,Fashion
ORD00830,CUST4328,2024-04-19,2024-04-20,Delayed,Chennai,3009.59,Fashion
ORD00831,CUST2946,2024-04-13,2024-04-23,Delivered,Chennai,957.18,Fashion
ORD00832,CUST8508,2024-04-03,2024-04-08,Delayed,Delhi,3933.96,Grocery
ORD00833,CUST9650,2024-04-03,2024-04-06,Delayed,Hyderabad,2955.02,Electronics
ORD00834,CUST5746,2024-04-07,2024-04-10,Delivered,Delhi,1730.63,Fashion
ORD00835,CUST4969,2024-04-15,2024-04-21,Delivered,Chennai,1740.05,Fashion
ORD00836,CUST7838,2024-04-30,2024-05-05,Delayed,Mumbai,4573.55,Electronics
ORD00837,CUST7525,2024-04-15,2024-04-23,Delayed,Chennai,2683.82,Grocery
ORD00838,CUST9201,2024-04-27,2024-05-01,Delivered,Mumbai,3949.46,Fashion
ORD00839,CUST2225,2024-04-01,2024-04-11,Delivered,Chennai,1587.11,Fashion
ORD00840,CUST1462,2024-04-19,2024-04-23,Delivered,Mumbai,1412.83,Grocery
ORD00841,CUST1548,2024-04-22,2024-04-26,Delivered,Delhi,3358.65,Electronics
ORD00842,CUST3608,2024-04-25,2024-05-04,Delayed,Hyderabad,2637.86,Fashion
ORD00843,CUST6829,2024-04-11,2024-04-13,Delivered,Delhi,4332.32,Electronics
ORD00844,CUST2935,2024-04-09,2024-04-14,Delivered,Bengaluru,3658.7,Electronics
ORD00845,CUST1645,2024-04-02,2024-04-09,Delivered,Mumbai,1420.23,Grocery
ORD00846,CUST3005,2024-04-12,2024-04-21,Delivered,Delhi,4771.38,Fashion
ORD00847,CUST5187,2024-04-15,2024-04-23,Delivered,Delhi,2315.37,Fashion
ORD00848,CUST6287,2024-04-12,2024-04-17,Delivered,Hyderabad,3267.39,Electronics
ORD00849,CUST6427,2024-04-10,2024-04-18,Delivered,Bengaluru,1199.84,Grocery
ORD00850,CUST1077,2024-04-20,2024-04-25,Delivered,Mumbai,1765.57,Electronics
ORD00851,CUST2824,2024-04-23,2024-05-01,Delayed,Chennai,3736.31,Electronics
ORD00852,CUST1361,2024-04-16,2024-04-17,Delivered,Bengaluru,3813.49,Grocery
ORD00853,CUST3544,2024-04-10,2024-04-12,Delivered,Delhi,2641.38,Grocery
ORD00854,CUST5597,2024-04-29,2024-05-06,Delivered,Bengaluru,1158.28,Fashion
ORD00855,CUST7937,2024-04-18,2024-04-20,Delivered,Hyderabad,3670.96,Fashion
ORD00856,CUST7322,2024-04-26,2024-05-06,Delivered,Bengaluru,4826.0,Electronics
ORD00857,CUST1248,2024-04-12,2024-04-16,Delivered,Delhi,761.87,Fashion
ORD00858,CUST2500,2024-04-06,2024-04-11,Delivered,Delhi,1453.6,Grocery
ORD00859,CUST7408,2024-04-25,2024-04-27,Delivered,Mumbai,1477.15,Grocery
ORD00860,CUST6113,2024-04-13,2024-04-20,Delivered,Delhi,2173.56,Grocery
ORD00861,CUST1144,2024-04-26,2024-05-03,Delivered,Delhi,3494.75,Electronics
ORD00862,CUST2563,2024-04-11,2024-04-15,Delivered,Mumbai,2605.86,Electronics
ORD00863,CUST6615,2024-04-16,2024-04-25,Delivered,Bengaluru,3560.35,Fashion
ORD00864,CUST8174,2024-04-13,2024-04-21,Delivered,Mumbai,1050.81,Electronics
ORD00865,CUST1870,2024-05-01,2024-05-03,Delivered,Chennai,3903.21,Grocery
ORD00866,CUST1781,2024-04-03,2024-04-13,Delivered,Mumbai,1753.4,Fashion
ORD00867,CUST4520,2024-04-25,2024-04-27,Delivered,Chennai,1231.52,Grocery
ORD00868,CUST5342,2024-04-24,2024-04-30,Delivered,Delhi,517.34,Fashion
ORD00869,CUST9983,2024-04-14,2024-04-20,Delivered,Chennai,4882.38,Grocery
ORD00870,CUST3633,2024-04-05,2024-04-09,Delivered,Delhi,972.33,Grocery
ORD00871,CUST1248,2024-04-05,2024-04-15,Cancelled,Delhi,1577.7,Fashion
ORD00872,CUST2032,2024-04-27,2024-05-04,Delivered,Chennai,1625.94,Grocery
ORD00873,CUST5188,2024-04-18,2024-04-21,Delivered,Chennai,2236.53,Fashion
ORD00874,CUST6863,2024-04-29,2024-05-03,Delivered,Mumbai,1847.34,Fashion
ORD00875,CUST8108,2024-04-30,2024-05-05,Delayed,Delhi,2389.66,Fashion
ORD00876,CUST5198,2024-04-13,2024-04-15,Delayed,Delhi,2201.24,Electronics
ORD00877,CUST3573,2024-04-05,2024-04-07,Delivered,Mumbai,4948.89,Electronics
ORD00878,CUST7832,2024-04-26,2024-04-27,Delivered,Hyderabad,4209.53,Grocery
ORD00879,CUST3423,2024-04-11,2024-04-14,Delivered,Bengaluru,4233.59,Fashion
ORD00880,CUST7344,2024-04-18,2024-04-25,Delivered,Mumbai,2310.64,Grocery
ORD00881,CUST8383,2024-04-04,2024-04-12,Delivered,Chennai,1950.87,Fashion
ORD00882,CUST2489,2024-04-07,2024-04-09,Cancelled,Hyderabad,1705.93,Grocery
ORD00883,CUST5176,2024-04-04,2024-04-07,Delivered,Hyderabad,4622.77,Fashion
ORD00884,CUST3092,2024-04-13,2024-04-16,Delivered,Chennai,4263.37,Grocery
ORD00885,CUST8993,2024-04-15,2024-04-24,Delivered,Mumbai,2022.77,Fashion
ORD00886,CUST3064,2024-04-20,2024-04-25,Delivered,Mumbai,3585.78,Grocery
ORD00887,CUST8212,2024-04-27,2024-05-07,Delivered,Mumbai,1777.88,Fashion
ORD00888,CUST7314,2024-05-01,2024-05-05,Delivered,Delhi,625.97,Electronics
ORD00889,CUST8359,2024-04-20,2024-04-25,Delivered,Bengaluru,3417.38,Electronics
